Manufacturer;Series;Model;Impeller;DnOut;FreePassageMm;P2Kw;Rpm;Voltage;Qmax_m3h;H0_m;QH_points;QP;QEta;QNpsh;Quality;Document
Tsunami;WQ;350WQ1100-30-132;MultiChannel;350;0;132.0;980;3~380 В;1375.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;350WQ1100-36-160;MultiChannel;350;0;160.0;980;3~380 В;1375.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;350WQ1200-6-30;MultiChannel;350;0;30.0;730;3~380 В;1440.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;350WQ1200-8-37;MultiChannel;350;0;37.0;740;3~380 В;1440.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;350WQ1500-30-185;MultiChannel;350;0;185.0;980;3~380 В;1501.1;;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;350WQ1500-32-200;MultiChannel;350;0;200.0;740;3~380 В;1501.1;;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;350WQ1500-35-220;MultiChannel;350;0;220.0;740;3~380 В;1875.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;350WQ1500-40-250;MultiChannel;350;0;250.0;740;3~380 В;1401.7;;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;350WQ1800-40-280;MultiChannel;350;0;280.0;740;3~380 В;2250.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;350WQ1800-43-315;MultiChannel;350;0;315.0;740;3~380 В;2250.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;350WQ1800-46-355;MultiChannel;350;0;355.0;740;3~380 В;2250.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;400WQ1500-10-55;MultiChannel;400;0;55.0;740;3~380 В;1800.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;400WQ1500-12-75;MultiChannel;400;0;75.0;990;3~380 В;1800.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;400WQ1500-15-90;MultiChannel;400;0;90.0;990;3~380 В;1800.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;400WQ1500-18-110;MultiChannel;400;0;110.0;990;3~380 В;1800.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;400WQ1500-22-132;MultiChannel;400;0;132.0;990;3~380 В;1499.4;;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;400WQ1500-5-30;MultiChannel;400;0;30.0;730;3~380 В;1800.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;400WQ1500-6-37;MultiChannel;400;0;37.0;740;3~380 В;1800.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;400WQ1500-8-45;MultiChannel;400;0;45.0;740;3~380 В;1800.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;400WQ2000-20-160;MultiChannel;400;0;160.0;990;3~380 В;2400.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;400WQ2000-23-185;MultiChannel;400;0;185.0;990;3~380 В;2400.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;400WQ2000-25-200;MultiChannel;400;0;200.0;745;3~380 В;2500.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;400WQ2000-28-220;MultiChannel;400;0;220.0;745;3~380 В;2500.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;400WQ2000-32-250;MultiChannel;400;0;250.0;745;3~380 В;2500.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;400WQ2000-36-280;MultiChannel;400;0;280.0;745;3~380 В;2500.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;400WQ2000-40-315;MultiChannel;400;0;315.0;740;3~380 В;2500.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;400WQ2000-45-355;MultiChannel;400;0;355.0;740;3~380 В;1998.4;;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;40WQ7-18-1.1;MultiChannel;40;0;1.1;0;3~380 В;8.0;27.0;4;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;40WQ8-18-1.5;MultiChannel;40;0;1.5;0;3~380 В;12.0;20.1;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;40WQ8-24-2.2;MultiChannel;40;0;2.2;0;3~380 В;12.0;33.9;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;500WQ2000-7-55;MultiChannel;500;0;55.0;740;3~380 В;2400.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;500WQ2200-10-90;MultiChannel;500;0;90.0;990;3~380 В;2640.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;500WQ2200-12-110;MultiChannel;500;0;110.0;990;3~380 В;2640.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;500WQ2200-15-132;MultiChannel;500;0;132.0;990;3~380 В;2640.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;500WQ3000-11-132;MultiChannel;500;0;132.0;745;3~380 В;3600.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;500WQ3000-13-160;MultiChannel;500;0;160.0;745;3~380 В;3600.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;500WQ3000-15-185;MultiChannel;500;0;185.0;745;3~380 В;3000.2;;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;500WQ3000-16-200;MultiChannel;500;0;200.0;745;3~380 В;3000.2;;15;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;500WQ3000-21-250;MultiChannel;500;0;250.0;745;3~380 В;3600.0;;8;8;8;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
Tsunami;WQ;50WQ10-10-0.75;MultiChannel;50;0;0.75;0;3~380 В;20.0;18.8;5;0;0;0;CatalogTable;Сайт производителя tsunami-pump.ru, карточка модели, вкладка «Графики производительности», серия WQ
